38.964146 -102.935532 170.035614 -218.355835 2.876565 134.207962
-54.387611 42.809963 123.152390 -16.421423 -110.333267 -45.276684
124.746094 57.811764 -56.729652 -6.279339 202.189285 66.717278
56.278030 113.323700 16.812990 -17.865904 231.364365 -20.738951
60.900726 -36.624107 -93.618484 174.009323 -50.293472 -100.130875
-110.061157 -30.741711 -77.752869 -150.973480 -115.431793 146.789200
-194.360855 94.718323 84.211525 -89.695503 82.983200 112.801353
50.651115 -118.455704 97.579651 75.158775 -87.651970 -14.128109
132.493759 216.863235 -50.119038 93.940369 128.334808 -135.661148
-152.166580 -71.234421 -82.228676 -21.164066 29.810673 20.939955
-14.101523 54.623051 -30.859417 -139.758728 -48.570087 74.525116
254.021912 94.449524 -68.448952 202.644409 -59.582653 -260.376526
79.404709 -84.580482 40.821186 58.515137 46.951168 -133.062912
81.261269 -124.559944 -77.229820 26.497763 -173.278824 -111.202293
34.835869 -112.684502 -360.838776 164.234863 -142.307587 -303.977112
-122.158096 50.077549 91.521492 -139.384216 59.008930 40.764038
105.352516 115.374702 227.247574 -142.664185 68.161674 529.599182
-142.664185 68.161674 529.599182 105.352516 115.374702 227.247574
20.133810 -81.094177 81.004585 39.646538 -86.969368 17.648403
39.646538 -86.969368 17.648403 20.133810 -81.094177 81.004585
