7945.278809 25524.566406 28827.402344 7494.112305 25833.082031 28016.746094
19740.212891 3090.734375 26031.818359 20265.082031 2894.921875 25722.347656
11665.518555 18087.626953 2897.111084 11246.371094 18125.900391 3207.101807
20653.796875 468.074890 15787.797852 20882.855469 34951.972656 15331.687500
8142.436035 14340.974609 25125.910156 8143.120117 13835.458984 25521.814453
32278.570312 17554.373047 9802.767578 31423.542969 17710.878906 9418.460938
1795.408691 19258.863281 6741.723633 1393.587769 19753.785156 6434.072266
16314.455078 3590.538086 31905.757812 15894.541016 3687.450928 32451.355469
15421.426758 1358.306763 20151.000000 15170.294922 1034.505249 20953.531250
20781.982422 26820.826172 23917.203125 20648.164062 26200.458984 23354.615234
1467.377075 26296.878906 23712.292969 2305.770752 26070.685547 23951.861328
25057.123047 23685.021484 8853.258789 25537.814453 24483.042969 8614.677734
28238.388672 19726.826172 4721.008301 28332.824219 19053.171875 5095.155273
27099.673828 9411.694336 5284.089355 26744.871094 9856.294922 5713.297363
31370.664062 32191.294922 14529.370117 31973.250000 32164.419922 15048.132812
21216.751953 25078.927734 22435.970703 21149.964844 25505.130859 22066.357422
6558.056152 23107.388672 18834.863281 6129.994629 22654.693359 18112.599609
11713.567383 10964.161133 42.178577 12011.920898 11286.708984 34435.375000
