139657.750000 65180.800781 116242.742188 138955.390625 65261.570312 115976.718750
98493.367188 60745.343750 107210.218750 99320.906250 61253.636719 107162.859375
78304.625000 38825.546875 160290.515625 77668.953125 38452.343750 159645.187500
32593.369141 50421.000000 191960.484375 32574.164062 49613.066406 192536.328125
900.698608 104788.843750 199434.531250 1242.092041 104217.742188 198829.859375
30496.431641 183350.734375 73479.625000 30778.882812 184191.328125 73636.867188
60348.363281 160774.750000 168317.750000 59536.527344 160282.750000 168478.890625
36647.312500 87809.117188 162485.375000 36053.296875 88053.226562 161746.828125
177537.531250 191907.359375 43888.773438 178196.031250 192180.109375 44396.375000
52525.058594 204504.046875 149968.890625 53081.078125 204526.625000 149200.140625
157884.640625 182607.187500 153218.265625 157475.062500 183423.531250 152993.000000
63012.687500 92380.679688 3992.364990 63720.269531 92554.281250 4651.286621
105730.453125 200549.546875 139976.281250 105464.851562 199754.812500 139792.531250
88579.335938 191944.296875 62222.328125 88766.437500 192473.484375 61627.605469
148465.015625 185463.984375 29185.089844 149341.250000 185936.421875 29243.083984
84745.539062 96244.101562 200035.656250 84915.859375 97169.695312 200219.718750
166770.937500 43431.546875 118330.625000 166729.390625 43315.378906 119093.953125
36580.382812 102259.898438 178973.000000 37244.773438 101551.054688 179118.578125
87203.656250 70406.429688 33906.367188 86935.851562 70746.820312 34668.886719
9158.544922 102363.656250 133713.187500 8576.068359 102231.554688 134273.109375
19627.111328 169333.515625 133608.140625 19344.699219 170161.593750 134030.796875
96620.132812 135100.828125 34926.542969 96076.546875 135078.234375 34171.453125
62236.925781 50666.425781 29981.310547 61972.082031 49974.777344 30150.082031
83848.867188 140809.921875 190640.250000 84109.132812 139910.406250 190506.984375
9094.728516 89607.507812 59215.082031 9229.447266 89664.140625 58252.355469
81783.929688 118856.414062 203584.406250 82224.773438 118924.476562 204315.921875
204674.265625 13190.471680 50877.937500 204670.109375 13842.793945 50446.515625
70904.468750 20038.207031 180576.781250 71391.437500 19428.597656 180749.828125
56871.625000 44676.933594 3183.377930 57361.250000 45220.113281 3702.152100
53977.164062 62275.601562 195825.265625 53399.234375 61789.613281 195356.828125
21419.884766 4397.469727 170082.218750 21948.322266 5053.861328 170086.890625
10001.168945 162162.062500 78317.265625 9397.178711 162630.671875 78672.046875
172341.968750 164639.250000 56898.871094 172921.453125 163945.328125 57130.355469
67735.789062 120174.796875 187005.203125 67921.531250 120182.085938 187966.968750
73921.257812 113928.546875 2345.101562 74463.218750 114410.039062 2819.241699
160046.375000 167684.593750 38386.765625 160756.562500 167708.531250 39058.230469
183842.812500 6496.824219 66102.414062 183562.375000 6323.627930 65207.757812
40809.929688 158234.281250 157613.468750 41495.816406 158674.531250 158175.656250
63062.199219 11649.922852 107368.335938 63829.882812 11117.119141 107229.281250
32941.304688 44082.398438 130190.500000 32997.425781 43181.703125 130587.390625
169179.093750 161440.625000 57040.476562 168305.218750 161778.609375 57207.214844
43859.074219 12529.065430 39785.640625 43138.546875 12732.805664 40125.820312
184153.765625 198678.000000 168491.125000 184757.359375 198001.140625 168265.000000
172426.734375 148242.906250 554.456604 172641.562500 148409.015625 204764.687500
99219.453125 26013.523438 119612.820312 98298.132812 26018.406250 119446.187500
73118.835938 154723.296875 194906.468750 73743.265625 154097.078125 195009.984375
133447.203125 197225.937500 10299.366211 132978.046875 196858.296875 9626.538086
139166.562500 36931.925781 104313.914062 139186.328125 37828.449219 104377.937500
178318.531250 152076.890625 129705.601562 178051.156250 151131.859375 129682.257812
150633.578125 80857.593750 166558.234375 150910.687500 80173.140625 166219.562500
1881.542725 10445.682617 24616.144531 1818.781616 9834.893555 25331.677734
43943.414062 96005.750000 95933.828125 43963.195312 96692.140625 95584.140625
78287.828125 203176.453125 77505.015625 78514.945312 203657.656250 76828.296875
103017.539062 52057.437500 180031.578125 103065.164062 52579.093750 180808.015625
53254.632812 29403.460938 52737.128906 53430.964844 30373.972656 52744.601562
60128.351562 192078.453125 102748.867188 59638.750000 191475.703125 102199.343750
1516.002686 75681.164062 83876.992188 1153.726440 74826.101562 84066.507812
135870.843750 150454.500000 76670.601562 135122.406250 149919.781250 76533.257812
86959.375000 117457.953125 198945.515625 86583.296875 117792.320312 199480.281250
184344.109375 109200.625000 988.439819 184717.546875 109523.835938 1767.659058
97546.843750 8886.971680 128441.320312 97407.687500 9866.726562 128327.937500
21773.537109 180924.187500 116589.437500 22425.824219 180295.859375 116777.257812
106271.890625 44123.441406 127644.312500 106122.921875 44864.242188 127009.570312
20929.103516 42528.660156 184267.343750 20579.466797 42304.742188 183470.015625
1369.523682 107183.812500 3570.587402 1769.482544 106651.531250 2900.794678
183030.078125 5887.965820 148110.625000 183516.750000 6058.415527 148941.828125
