-234.434830 -313.751434 242.878174 284.362366 -264.104309 240.223267
-97.211380 -24.692312 222.615616 -559.142456 -372.432220 285.623260
-420.259979 379.248047 -307.274536 -547.093323 344.426727 193.547546
125.008110 254.632797 -628.636475 166.129486 490.203857 -727.898376
-298.297882 347.646332 -955.317505 -241.130997 939.708862 -669.209900
491.594025 73.514763 56.595936 520.617188 -342.843048 -493.457733
183.137680 -351.650391 -27.161180 474.907166 45.641071 -117.849510
213.805222 -250.895187 -398.506226 85.186821 -113.230904 -106.013657
102.995308 -102.570564 164.328232 -326.144379 -181.353531 52.097126
48.572186 398.404175 -277.811829 -125.308685 211.985931 97.074875
155.444183 320.175446 -133.214233 -32.237667 133.164642 363.042816
-193.757599 -70.749931 61.837097 -665.085693 44.547909 -177.485367
-324.457397 327.142944 -158.805283 -126.879448 706.405212 -190.967331
-503.582550 -191.250168 399.770081 -909.793213 -231.131454 588.296265
-158.111649 38.621559 322.294556 -462.345856 40.008015 116.434578
-53.709171 -128.206894 56.298317 -64.442368 -447.728790 184.944916
-114.429695 -198.057724 54.140591 -43.270824 102.453247 -348.125671
-117.767723 -139.767731 64.704361 -442.581207 294.385437 86.571381
426.055664 160.315826 209.717972 419.948456 -6.863885 -88.388420
314.117188 -252.380569 299.450256 402.020233 -18.631083 88.278847
-26.527452 60.345497 -133.424271 -14.894272 -409.174042 -439.169098
-234.244095 77.704300 -241.845779 -185.342957 13.010200 212.888870
498.760101 -284.296326 -159.049896 332.532074 -254.684433 229.320557
-69.476105 -395.428131 -69.814781 52.899708 -219.512299 224.549500
187.667114 -73.011215 105.935349 447.475098 87.608658 364.347443
168.651199 -175.340073 -718.203674 -96.664551 118.817955 -780.694275
-33.466000 -72.108315 -166.783188 20.652420 -486.982544 125.317200
-221.685883 325.226929 -154.037613 -483.032593 607.541687 2.254796
112.288445 772.037415 -186.374374 -244.648529 600.074524 -528.374146
-360.918488 34.529507 55.055401 249.254471 244.671509 202.732513
-72.764748 240.207932 -29.500427 -165.106796 -213.485947 -22.981831
296.814056 250.714493 82.525902 660.728699 -119.824921 113.586823
-298.992584 188.478943 71.551285 -370.644226 507.043091 -130.070786
220.602356 -199.090027 54.225296 433.729431 -371.709869 -433.062622
270.355743 -155.870392 -211.083740 -58.722492 -175.313568 -610.132996
121.336952 382.388367 411.603790 124.188545 156.645630 79.624893
65.368103 6.842368 -124.977165 35.370438 29.839916 249.448700
-42.546375 -309.147583 92.802261 -371.808533 -261.439484 -122.345863
-91.545822 52.520542 281.527863 -140.537125 224.558975 65.890999
536.006531 190.742950 621.308350 183.819595 592.498718 814.534912
-85.209625 355.293579 180.666473 73.043251 112.774239 121.084373
352.549042 -111.056007 103.801247 611.699402 -445.979340 126.678329
369.944641 224.109924 -262.856110 567.578979 507.915924 -345.991486
56.338112 -335.255341 -225.474075 -23.689270 -475.712616 114.644821
-34.988300 -79.963249 222.005539 247.671661 88.280373 436.420593
73.203255 -176.826035 68.598198 9.304537 -60.155567 367.385895
-267.195068 -205.565582 225.895050 53.844181 -199.492020 519.658203
142.454193 157.251999 426.565063 -32.128113 -262.905365 402.764130
197.448425 56.660252 87.321953 191.249512 336.929565 224.822205
313.574677 -119.461571 259.846375 369.937531 177.048264 311.679901
-114.118752 -373.460175 151.052582 32.267879 -168.448105 -70.731621
16.146423 -150.271103 -11.678187 -54.749588 -335.351746 203.824554
-131.507980 -93.016190 -218.583633 -480.379395 -53.100475 -240.761368
54.543114 -106.750214 251.992081 -74.783867 -256.353699 62.726536
663.155029 129.763138 94.899399 735.681946 -48.908493 -200.769592
-369.611786 -32.930973 -286.571838 -272.908539 317.800232 -511.176910
-5.634693 -272.867432 174.812317 266.820831 -175.254822 189.441208
2.564614 -107.481743 -155.608154 315.793060 43.580475 -153.761200
-80.858932 123.035194 -684.440613 -421.016998 115.730621 -830.640808
59.758991 172.766235 -746.137878 -40.702709 129.871353 -1015.090515
93.148788 472.816589 147.506134 67.815018 272.646179 162.275757
92.499771 41.326580 42.665218 -60.440170 193.201706 -119.052818
-176.888153 -204.095963 -195.445892 -467.995575 -647.633057 -241.003555
550.436462 417.868195 -131.696396 724.103882 514.584900 113.491020
-17.558186 -187.550705 -870.351135 -84.609421 70.818092 -764.130859
67.004791 146.422348 -60.397259 -56.905457 -56.547112 -328.427185
-393.455414 108.339798 -25.463268 -402.812317 440.050018 185.218246
5.652994 -222.874313 179.506409 245.986893 -134.239700 323.523407
153.836182 -84.206078 443.874939 193.125092 101.420799 544.575195
-1.065957 411.481018 -175.275467 -327.248474 247.738831 -137.234238
62.169460 117.506721 -278.797150 273.812744 228.679199 -484.355896
279.707886 125.307777 196.250824 606.289185 329.418457 76.679871
-456.765015 985.878113 390.421478 -487.147186 910.357361 206.706818
-67.989960 175.143433 -101.255333 96.701004 -103.013939 -169.149017
-198.540649 115.736488 -275.680847 49.286263 93.240471 -19.385923
-429.714050 -162.767700 -110.300407 -112.378395 -36.270935 -176.530533
128.417221 359.081940 310.862030 221.111755 391.005157 63.322453
-8.251889 -259.422791 -104.740021 270.925079 -168.939835 -76.238968
-51.719696 125.674324 85.548019 -66.360336 313.004517 97.984863
-521.574036 -317.517883 -36.660549 -461.556061 -694.327026 -147.271393
339.967499 -34.284946 328.462036 272.935120 20.288216 11.953484
260.145905 -247.509506 29.740320 557.607056 -347.770264 26.323763
-363.879395 882.069519 275.150360 -43.250347 727.997559 556.248291
-406.580231 118.359200 -466.677826 -497.313629 272.916809 -723.078247
220.697906 34.138386 -361.331390 269.296783 239.989380 -559.870850
-546.507874 181.364578 246.692566 -670.893860 -15.862231 337.367920
-170.193573 -42.311241 -227.842529 179.742294 -159.018265 -171.626511
-74.707924 -187.618011 190.632706 195.515732 -84.511276 161.531448
126.423363 -26.727690 144.703537 183.744736 -282.078796 -70.068848
-54.503704 88.995514 61.189346 -47.104252 91.848259 -94.294189
152.876175 473.616486 -470.690430 -90.822578 397.183197 -644.727905
-416.546967 -331.392548 512.067322 -572.394958 -321.883728 660.120605
-208.315521 -39.016521 83.183556 27.945318 208.615250 114.704994
35.791252 271.424164 312.598816 39.713501 386.581879 434.992706
292.362701 195.092850 160.724884 77.207909 178.695160 176.962341
257.424225 740.013489 178.181366 338.422180 628.621826 568.214294
246.376648 12.900745 222.250534 44.860981 -97.595383 13.510419
-148.177246 184.201630 -608.899841 -277.450348 -170.814713 -882.467346
57.386276 -514.321350 -33.250431 -33.188831 -745.254761 -103.155769
90.791626 -187.755569 431.335663 39.834854 83.359177 324.528687
66.086906 -305.973755 -130.231628 -131.986481 -110.209595 -333.459412
123.507294 -115.483742 133.755951 31.291332 -281.270599 -29.159397
83.226974 78.529419 -522.597961 153.517578 9.697359 -296.054718
-19.816244 -224.804382 385.228363 -247.585602 28.986914 161.621094
-511.135132 -277.949921 165.894333 -637.377319 268.495148 101.970581
168.284607 122.392281 11.335325 227.685837 -84.262672 99.444160
147.781158 -21.292795 -16.985374 88.191528 -251.456329 105.236595
-22.248835 -336.787903 -194.324097 -250.852051 -110.769623 -231.213577
625.190063 -476.218170 -92.874779 489.647797 -357.647797 -375.773376
368.178162 407.461243 -38.404778 251.267288 121.397659 22.629419
-268.998077 120.866699 -181.849808 -147.934479 170.380905 -163.286514
-301.746246 -250.736664 49.151623 -241.383102 -621.367859 -87.525154
-114.007118 90.449585 -238.458450 -26.807848 270.390778 -309.062195
91.094864 -384.480408 -361.666443 256.976959 -407.210236 -398.249512
-48.762486 383.464783 -361.091095 -331.855774 455.511292 -105.496613
-622.772095 -17.891649 -37.900826 -842.818909 -89.980278 -121.566353
204.972885 42.521507 32.582870 27.256857 -99.034531 -40.570332
258.900452 154.374039 82.193954 456.286102 293.471649 154.243362
282.858398 391.452667 -291.302917 471.236938 481.329254 -120.853958
107.073929 311.274750 428.685150 -3.969457 375.568359 220.506271
-593.021606 249.952225 -69.214005 -510.281952 385.414062 300.102203
-245.485382 -206.452850 244.251389 -224.551758 -174.041443 55.727249
114.228508 155.312241 110.851204 -96.770325 1.329537 98.018242
