134749.531250 73829.320312 103157.625000 134606.328125 73567.062500 103954.593750
134765.000000 56007.500000 66358.453125 133932.187500 56134.593750 66035.078125
84011.007812 3261.839111 196198.421875 84762.570312 3046.989258 196721.609375
174032.390625 182828.671875 135771.875000 174421.781250 182129.640625 135862.218750
87850.250000 90941.242188 38647.886719 88768.367188 90617.484375 38781.113281
174817.296875 170552.296875 129238.898438 175476.937500 170112.406250 129700.867188
864.617493 104824.921875 199417.000000 1216.970337 104235.781250 198771.578125
164908.828125 34482.335938 111042.289062 164615.515625 35341.781250 111312.226562
182631.609375 154106.218750 49548.351562 183338.046875 154610.734375 49167.367188
52471.628906 204651.609375 149998.390625 53041.136719 204600.218750 149285.281250
85113.507812 5981.783691 150381.593750 84545.976562 5825.835449 150987.765625
158151.015625 182596.703125 153336.906250 157423.125000 182108.234375 153052.375000
149208.968750 14356.240234 70926.765625 149476.343750 14064.814453 70060.593750
48570.722656 52424.980469 140011.421875 48940.117188 52053.296875 140777.156250
177580.921875 191914.296875 43851.832031 178229.046875 192190.515625 44419.250000
56559.917969 51693.507812 134428.234375 56895.863281 52309.683594 133736.203125
3804.173584 198647.953125 109191.312500 3002.969238 198991.171875 109053.265625
75081.375000 98139.945312 124535.835938 75583.382812 98021.976562 123705.750000
9179.987305 41931.480469 85540.281250 10119.787109 42128.757812 85431.921875
73740.765625 48983.285156 37695.558594 73021.328125 49095.492188 37074.386719
199480.375000 79603.531250 121279.710938 199182.531250 78958.890625 121965.765625
64561.996094 149248.359375 103211.187500 64904.703125 149467.781250 103895.390625
36540.265625 102178.625000 179070.640625 37233.460938 101537.750000 179200.500000
84403.312500 159369.921875 126933.335938 85042.398438 159345.281250 126171.539062
8017.456543 5510.165527 142252.296875 8558.549805 5311.689941 142956.812500
107699.343750 45424.531250 91307.085938 107182.445312 46084.023438 90765.984375
139496.031250 151575.890625 130832.906250 140247.609375 152115.453125 130621.359375
64203.640625 42410.742188 155133.718750 63975.824219 42907.394531 154395.140625
97711.382812 145899.546875 138513.703125 97910.367188 145216.250000 138554.437500
137411.406250 53828.128906 16892.927734 137815.218750 52986.398438 17247.050781
