1609.953857 69.546036
3956.229736 59.812805
4973.004883 92.160789
4120.512695 99.421707
4139.671875 172.522568
3822.275879 66.237022
3966.624756 77.672028
3549.376709 160.751938
2799.223145 86.199837
3177.542725 114.137375
2723.541260 96.249786
3309.742676 77.558578
1983.933960 111.433434
2678.732422 50.188297
3070.278809 128.361404
1245.565186 54.839828
2581.660156 55.218002
2077.479736 261.138000
2388.881836 55.369270
1588.180542 68.978775
2576.810059 81.047226
2306.321777 180.346024
708.516785 67.546448
1553.927490 61.845486
2517.077637 55.870350
1004.077942 74.717552
2060.651123 54.055119
2135.245850 58.446655
1599.842407 73.583031
2255.395996 56.191795
2185.074707 120.807404
2019.378174 53.847122
1188.158447 94.080017
2125.417969 69.007141
2167.513428 76.688782
1705.806519 55.657627
1802.306885 90.690636
2222.797607 87.178352
2129.360352 83.845703
1920.301636 90.033562
1882.408691 53.275135
1460.178345 60.786602
1566.156616 169.052841
1058.322144 96.632683
1351.481934 109.656021
1734.472046 53.780945
1761.629639 56.461246
1777.612183 72.108154
1141.832275 66.894096
1601.747437 71.725258
1677.580688 68.430428
1150.341187 86.965637
1515.221436 59.590630
1008.129150 161.635910
477.684631 112.686134
1707.205811 162.094452
1777.096924 63.537811
1510.749634 56.380882
1667.823730 67.239182
924.723083 78.712006
1617.020996 79.728348
1616.798706 54.012573
707.476807 54.740559
1074.403931 51.285000
1565.475952 164.273666
1446.256836 101.842018
776.413025 104.597954
812.736572 221.855255
1437.965454 82.271561
1141.969360 75.629898
1393.099976 50.292297
1246.690186 108.842949
817.080811 55.085640
1419.075684 204.610565
1542.719360 59.670990
1494.261230 51.478813
785.035400 68.879501
1136.514160 54.456928
1048.083130 72.259430
1282.503174 200.464844
1046.461670 92.264786
1259.207764 209.299911
496.432556 50.930462
920.270081 63.930164
613.746582 68.123161
1366.589966 73.554672
763.446411 87.712524
944.038269 150.300171
1307.817139 90.459007
829.881958 71.011459
1144.900146 59.141548
1252.400635 50.575928
1406.189453 154.946976
1201.380371 118.098732
1255.203857 76.140427
1076.639893 112.790131
1225.295044 60.238251
1402.228027 124.059685
944.317139 57.420860
1153.224731 213.525986
1295.710938 110.426544
993.040039 197.864899
1218.440674 74.315742
1154.245728 148.683487
1284.379883 50.382111
1266.374146 63.074547
903.431946 84.342056
1137.918213 146.910797
1120.191284 66.411926
1202.165039 153.004120
828.558350 53.554039
479.135864 73.951752
967.069031 73.417580
582.849854 95.743980
1198.061890 54.896553
1145.533569 69.073318
1085.758667 69.286041
1170.615967 59.614262
1234.409058 86.975090
1258.092163 50.642105
496.971466 69.262405
937.396606 205.919983
1274.585205 57.089958
1229.109863 53.899124
1203.564331 56.187069
1205.303833 68.959869
1186.116333 221.179276
700.315125 61.004051
708.077148 78.215652
1165.817871 215.270309
832.042297 85.533302
1130.449219 91.536804
936.564636 94.807999
507.692657 57.761215
1026.962158 96.637413
1092.253784 62.143295
384.937683 83.746437
1221.206055 51.025005
1191.803101 82.233742
1009.703308 61.325497
1129.016968 80.787231
1027.642822 71.989975
1084.047363 221.902527
1151.267700 120.906670
1121.992310 75.904068
1036.449585 60.020798
1101.684448 63.741077
853.877075 78.021843
887.586487 89.419029
1199.248413 61.996754
998.632263 60.153160
1017.295105 61.495674
494.347900 150.092178
1183.095703 64.970139
